Latitude,Longitude
46.8,-89.2
50.6,-1.8
43,27.6
51.4,0.4
37.8,127.8
45.2,-73.8
-35.2,173.8
35,136.6
48.2,-0.4
46.8,-72.8
46.6,20.2
52.8,77.8
46.6,1.4
50.6,39.2
57.2,14.6
19,-100.2
44,-64.6
40.6,-0.2
48.6,0.4
36.8,10
42.6,-2.6
-33.4,148.6
39.6,-82
45,18.4
-27.4,-48.6
45.8,-66.8
48.8,7.4
50,1.4
49.4,18.8
33,132.6
42.4,-7
47,28.8
48.4,-4.2
47.2,20.4
5.4,-73.8
-12,-77
44.4,-0.8
-8.4,-37.8
51.6,11.4
43.4,-86.4
57.2,52
63,26
33.8,-82.2
52.4,0.8
47.8,23
46.6,16
55,74.4
46,12
39.6,-95.8
60.8,-137.6
52,13.4
42.6,-91.4
16.6,-91.6
52.4,1
-0.8,103.4
18.6,-69.4
66.8,14.6
44.8,-63.2
39.8,-7.8
39.8,-88
49.4,20.2
21.8,-103.6
61,24.2
19,-100
34.6,-76.6
-20.8,-43.8
42,-106.8
-21,-47.8
35.8,113.2
35.8,-81.8
45.4,8
23,120.6
55.2,79.6
46.8,13.4
57.6,18.8
42.6,-2.8
64.2,19.4
48.4,-80.8
-42.8,171
18.4,-92.8
50.8,13.4
2.2,102.2
63.2,22.8
15.4,-93
-19,29.8
37.6,139.4
51.6,15.2
42.6,-94
41.8,-9
38.8,20.6
59.4,25.2
7.2,125.8
-13.2,-60
42.8,12.4
23,116.4
37.6,-5
46.6,38.6
56.4,10.2
42.2,141
55.6,-4.8
42.2,-4.4
44.6,-92.2
26.6,127.8
32.8,-114
46.6,15.8
45.4,5.2
63,14.8
36.6,-93.6
41.6,35.4
52,-0.6
51.6,14.2
29.6,-90
41.2,13.2
35.4,139.6
56.6,13.2
-7.6,110.8
-6.8,107.2
53.2,43.2
-29.8,-51.2
-40.4,-72.8
53.6,29.8
26.6,117.4
45.4,-76.6
40.8,-84
-37.6,144.2
46.8,8.4
-23.8,-53
50,12.4
-30.8,150.2
52.8,4.6
49.6,9.4
-36,-61.6
41.2,9.2
17,107
15.6,120.6
55.6,60.2
45.6,14.8
59.6,14.2
49,18.8
38,-1
48.4,-81.4
16.6,-99
60.4,23.8
-7.2,-37.6
33,-84.8
46.8,1.6
58.4,8.6
-12.8,-40.4
39.4,-123.4
48.4,124.8
44.6,27.6
42.8,69.2
40.6,-112.4
47.6,9
63.2,26.6
52.2,8.4
33.4,134
38.4,-82.8
39,-121
39.4,-80.4
20.6,-105.4
41.4,-84.4
18.8,82.6
53.2,-2.2
60.2,61.2
42.6,-73
51.4,13
40,-0.4
-35,138.4
42.4,0.2
54,-7
33.6,130.6
39.4,-6.2
19.8,-97
7,125
-32.4,-71.2
55.4,9.2
10,78.2
27.8,115.4
38,38.2
33.2,-88.6
43.6,17.8
24,-98.8
51.8,23.2
52.6,21.6
40.4,-105.2
51.8,20.2
46.6,25.6
41,-95.2
47.4,5
37.8,-8.2
44.2,0
50.4,17.8
35.2,-83.4
51.8,81.4
50.4,30.6
38.8,-81.8
17.2,77.8
38,-81.4
-11.4,-41
50.2,22.2
-19.4,-42.6
36.6,-83.6
55,21.8
41.6,-74.6
-42.8,147.2
34.2,133.6
52.6,15.4
41.2,-73.2
-29.2,153.4
50.4,9
55,60.6
46.6,-1
43.6,23.4
60.8,16.6
51.6,19.8
39.2,-79.4
-30.8,152.8
52.8,-109.4
43.6,-96.6
42.6,0.8
47.8,10.6
51.6,16.4
17,122.2
56,60.2
63.6,29
54.4,19.6
45.6,27.4
36,139.8
-15.8,-55.6
10.8,125
41.6,14.6
-22.4,-43
-13,-59
53.4,16.6
39.8,-0.8
42.2,3.2
18.8,-104
39.6,-85.2
54.2,27.8
42,-3.4
54,-1
-20.2,-48.2
43.6,-6.8
11,124.8
22.4,-101.2
52.4,22
50.6,21.4
-22.8,-43
47,18
52.4,-0.4
40.6,43.4
26.2,89.6
43.2,-72.6
60.4,6.6
39.4,-81.4
42.8,11
32.6,-85
38,-80.8
54,21
30.4,-95
53,35
26.4,106.2
52.6,-3
45.4,-67.6
48.4,1.4
62.4,6.4
40.8,-84.4
49.2,14.6
53.2,-8.2
58.6,12
38.8,-89.4
45,26.6
58.2,15.6
49.8,13.2
8.4,-80
-37.4,145.2
42.2,46.4
68,19.8
48.6,-98.2
52.2,-9.2
-31.4,115.6
-22.6,-47.6
53.8,13.4
-37.2,-60.2
50,43.6
42.8,2.6
42.8,-75
38.8,-76
4.4,-74.6
38.2,-78.6
53.6,21.6
55,84.8
38.6,-84
32.4,-81.8
48.4,13.2
40,15.2
52.6,-7.6
42,-5.8
38.6,46.4
-23,-47.4
42.2,-4.6
34.8,126.6
30.6,-88.2
46.2,39.6
-34.8,150.6
-16.2,-49.2
-27.2,152.6
32.2,-104
44.4,43.8
20,105.6
39.6,-75.2
54,46.4
50.8,15.6
49,21.8
19,110.4
36.8,-4
23,76.6
60,11.2
31,-115
38,39
43,-8.6
43.4,16.4
37.2,-7.8
43.6,-73.2
16,-61.6
49.2,18
18.8,99
50.2,82
48,12.8
-25.4,-49.2
41.8,44.4
-37,144.4
43.2,-2.8
10.2,76.2
24.8,67
-32.8,116.4
52.4,-7
32.6,-82
58.8,40.4
46.8,-67.4
40.4,-81
-41.2,146.4
53.6,41
44.4,9.6
22,110.8
23.2,105.8
30.8,121.2
-20.6,-47.4
45.6,19.2
34.8,-95
38.2,-86.6
-7.4,110
51.4,5.8
56.6,12.8
34.8,-85.2
56.8,36
66.2,12.6
-6.8,108.6
-0.6,117
53,-2.6
36.4,140.2
57.6,28.4
-43.2,172.6
69.8,132.2
45.4,-73.6
41.6,-90.6
33.6,-116.4
37.4,-97.4
20.2,73
40,-87.8
26.2,-98.6
36.8,51
33.8,-83.4
-7.2,146.6
36.2,139.4
-22.6,17
-34.4,146
9.4,-70.4
45.8,18.2
30.2,-82.8
10.8,123.4
32.6,-117.2
41.4,-71.6
43.4,-74.6
50.4,-99.6
39.2,-94.6
51.4,77.6
-33.2,148.2
52.8,21.8
54.4,10.4
38.2,-76.8
35.4,140.2
18.4,-72.4
35.6,137.6
47.8,-91.8
6.8,-58.4
43,-90.4
51.8,83.4
-6.2,105.8
33.2,35.6
36.6,-87.2
36.8,137
60.8,16.4
38.6,-121.8
41.6,20.6
46,9
45,124
-13.8,-42.8
58.2,50.6
30.4,31.4
63.4,15.2
49.6,15.4
53.2,5.8
38.6,-3
48.8,8.2
-28.6,115.4
48.2,-100.6
52.8,22.2
44.6,-123
42,25.2
-28.2,-64.8
46.8,-72.4
58,13
49.2,-68.4
41.8,-73.4
-9,-36.4
22.6,-100.4
50,20.6
48.4,2.6
32,74.2
6.8,-58
-32.6,-65.2
48,16.6
-37,144.8
40.8,23
40.4,-74.6
38.4,-6.6
51,13.6
34.2,-91.4
36.6,-78
40.4,-86.8
43.4,-88.4
43.2,-91.8
47,-114.6
-39.2,174
41.8,-88
38,-85.2
54.6,82.6
37.6,14.4
38.8,16.4
33.6,-94
49,11
49.6,11
37.2,-89.4
45.2,7.8
32.4,71.4
54.4,-0.6
40.4,-100.2
45.4,22.2
6.8,101.4
19.2,-98
38.8,-99.2
47,-0.6
53.6,15.4
51.8,-100.6
43.4,13.6
54.8,18.2
-23.2,-51
48.2,-58.8
29.8,118.6
45.4,-73.8
-34.8,-61.2
46.2,-1.2
48.6,20.8
39,-85.8
44.6,-75.6
42.8,-0.6
56.2,41.2
47.2,13.6
40.2,-1.2
45,0.2
18.8,-70.8
-12.6,-38.8
-31.6,152.8
61.8,29.2
-37.2,140.2
55.8,9.8
41,-76
27,119.6
39.4,-9
20.2,86
19.6,-155
56.4,84.4
42.4,-0.4
53.6,9.4
56,48.6
57.6,61.2
27.6,-80.8
41.8,15.6
31,30.4
41.2,-79.2
33.6,130.4
38.6,-5.6
47.4,19.6
35.6,140.8
47.2,14.4
57,-5.8
-36.6,145.4
-20.8,-51.8
42.8,-84.4
17.8,-100.2
58.2,43.8
47.6,15.2
-32,-61.4
53.8,7.8
48.4,39.2
31.2,-84.4
46.6,-96.2
40,-97.2
10,78.8
50.4,36.6
-42.8,147.8
-28.8,-49.2
-8.2,-35.4
-29.2,147.4
58.6,52.2
51,20.8
19.6,-99.6
-34.2,-60.2
54.6,35.4
45.2,8.2
56.2,44
49.6,17.8
34.6,-81
51.6,8
48.8,11.6
40.8,-8.6
51.8,0.4
37.6,-8.2
32.6,109.4
51,5.6
47,10
36,-89.6
48.8,12.2
46.2,15.4
34,-93.6
42.4,-6.2
40.4,-8.4
57.6,13.4
45.4,1
54.2,9.4
35,136.8
-38.6,143
44.4,5
34,-117.4
39.2,37
52.4,11.4
54,31
50,32.2
49.6,46.6
34.4,-1.8
43,-5.8
38,-84.4
43.8,6.2
40.6,-81
42.4,-1.8
35,134.2
41.8,-4.2
59.2,40
26.6,-82
50.2,-4.8
52.4,17.6
33,-111.6
17.8,-77.4
51.8,8.8
50.6,4.2
21.2,-100.6
49.8,43.2
-36.2,144.4
52.2,25
40.2,-83
41.2,-1.2
54.2,-7
49.2,-1.8
47.4,17
-31,121.6
-24.6,-48.2
-2,113.4
56.6,-3
54.2,20.8
48.6,14.8
50.6,-4.4
36.6,-6.2
6.6,125.2
28.4,77.2
26.2,73.6
-13.2,49
-26.6,15.2
51.8,-0.4
5.2,-73.2
56.8,97.2
44,-92.4
59,10
49.6,3.8
47.6,4.8
16.2,-95.2
44.2,15
48.2,-1.6
28.2,-14
-23.2,113.8
-0.8,37
41,-79
29,-95.4
59.4,40.6
38.8,-8
59.4,16.6
47.4,-121.4
47.2,2.4
62.4,7
49,20
38.8,-82.8
51,3
36.2,-78.6
58,11.4
52.6,-1.2
-22.8,-62.6
38,-79.2
56,92.8
31,61.4
35.8,129.2
60,18.8
50.8,9.6
40.2,23.2
36.2,-83
56.4,13.8
36.2,-119.6
50.2,13.4
52,-106.6
52,15
49.6,-104.6
38.4,23.2
30.2,-87.8
54,-8.8
46,10.6
48.4,14.6
44.8,-67.2
52.2,20.2
34.4,-90.6
35.4,-81.8
63,11
-31.4,-56
47.6,28
58.8,25.8
31.4,116.2
43.2,-0.4
43.8,6.6
-25,31
50.8,20.8
62.6,7.4
47.6,-122
49.2,6.4
38.2,102.8
19.6,-70.4
46,1.2
15.4,104.2
39.2,-2.4
39,-94.6
60.6,27.4
68,23.6
-20.2,-45.6
52.2,17.6
51.8,17
40.6,-8.8
14,-89
54.2,-110.6
45,-99.8
45,9.6
18,75.4
23.8,116.4
-6.8,-37
46.6,121.2
60.4,24.8
14.6,104.8
45.8,133.6
50.8,22.4
52.6,18.4
46.8,12.2
52.8,41.6
50.2,28.6
51,20
50.8,-4.2
50.8,0
-6.2,-54.2
37.8,115.8
66.2,29.6
64.4,28
52.8,11.6
48.6,10.2
61.2,17.2
50.6,-126.8
48,-2.8
36.6,39.2
44.8,7.4
33.8,-5.4
24.4,32.8
-7.4,-37.6
18.8,-70
42.2,-79.2
51.6,-2
8.2,-80.6
58.4,14.6
50.6,10.8
23.6,73
38.4,-76.2
45.6,6.6
-34.4,150.2
55,-7.8
49.4,0
42.8,27.8
-17.8,-39.2
31.6,114.8
41,41.4
19,-97.6
70,19.4
41.6,-73.4
16.4,119.8
46.2,14.8
28.6,-82.4
49,14.2
45.8,2
47.8,18.8
28,-15.8
20.6,-99.8
34.4,135.2
53.6,10.2
-16.6,-42.6
39.2,-8.6
43.2,-72
56.2,23.4
-15.4,-49.6
50.6,5.6
55,8.8
34,72.4
43.8,0.8
53.4,22.6
39.6,-4
56.8,21.8
9.8,76.4
17.2,102.2
54.2,12.8
-29.8,-62
30.4,115.2
44,-79.2
36.4,127
31.2,30
48.2,38.2
11,106.6
45.4,5
26.6,118.6
10,-85.6
19.4,100.2
53,7.4
54.6,21
25.8,-100.6
41,-105.4
20.2,-101
55.8,24
47.6,3.2
40.4,-88.8
40.2,-0.8
32.4,120.6
-5.6,-38.4
49.8,6.6
46.6,15.2
52.8,-118.2
39.4,140
-34.2,139.2
37.2,-121.8
43.8,26.2
7.6,-62.6
48.6,35.2
46.2,17.2
15.8,-88
14.8,-89.6
49.6,-104.2
11.2,122.6
23.4,-109.8
-41.6,146.4
51.2,15
49.4,12.6
48.2,3
40.8,-3
52.8,76.2
40,-75.8
41.4,-73.8
42.6,23.6
40.2,44.6
43.2,27.6
49.6,20.6
39.8,-75.6
59.6,15
50.8,12.4
67,19.8
50.4,-4.4
57.6,57.2
36.8,-89.6
55,-3.8
70.2,20.4
39.4,-3.2
48.2,14.6
12.6,80
43.4,52
34.8,48.4
63,18.4
-24.2,-51.8
34.8,-92.6
53,21.8
56.8,60.4
48.2,16
35.8,117.8
35,116.8
43.8,-0.4
53.4,23.4
52.8,19.6
47.4,17.6
52.4,19.2
62,6.8
48.8,-3.4
-31.8,115.6
35.6,139.4
47.4,47.2
8.6,81.2
35.8,10.6
49.6,15.6
60.2,49.6
2.6,-75.6
52.8,-1.2
47.4,-70
-24.2,148
39.8,-76.8
-30,151
46.8,9.8
-2.4,106.2
53.2,7
37.2,-122
44.8,-88.4
18.8,-96.4
-46.4,168.2
51.6,19
32.8,-83.8
-28,-53.4
31,73.8
-24.6,-50.8
-23,145.2
50.6,11.2
52,15.4
44.4,26
55.2,49.8
-30.8,-53
50,11.8
39.2,17
11,76.8
36.6,-5.4
36.6,-89.8
43.6,11
44.2,-88.6
46.6,12.4
-6,107
51.4,21.8
20.4,-103.2
54,12.6
51.2,13.8
42.2,-85.4
40.8,-74.8
14,101.8
32.6,-96.4
48.8,-1.6
59.8,18.6
48,7.6
41,34.8
48.2,-112.6
36.6,-80.8
10.8,-73
51.6,46.6
44.2,3.4
29,120.6
38,23.8
21,-105.4
-22.6,-43.6
46,-67.8
47.4,-94.8
51.8,15.8
67.6,33.4
34,108.6
45.8,-96.2
52.8,0.6
49.8,0.8
42,1
59.8,11.4
58.2,60.6
-5.4,122.4
54.2,24.2
53.6,15.2
35.4,106.2
44,-98
61.4,17
46.4,-71.6
44.6,-0.8
50.2,-103
27.8,67.8
46.6,-75.6
58.2,15.4
58,7.4
20.6,-103
36.4,-95.8
-22,-50.4
16.8,-97.4
46.2,-71.4
36.4,137.8
47.6,9.4
55,56.6
-45.6,-72.4
52.4,20.4
42.4,-6.6
38,-3
39.6,-8.6
38.6,-121.4
11.6,78.2
-30.8,30.4
-21,55.6
51.4,22
31.8,121.4
48.6,24.4
42.8,-91.8
37.4,-122.6
44.6,-122.2
53.2,20.8
42.2,-84.2
42.8,143.6
14.6,101.2
44.6,2.2
-40.4,175.6
62.6,21.4
59.8,17.4
52.6,-103.4
56,21.2
1.8,104
53.8,10.2
33.2,-115.6
39.4,-101.8
39,-0.6
46.8,23
56.4,61
51.4,9.4
55.8,21.2
43.4,-0.6
51,13
40.6,8.2
36.6,35.2
59.2,27
-45.4,-69.6
53.2,15.8
-41.6,147.8
-22.4,-45.8
48.6,-3.6
38.6,-0.4
41.6,-70.4
45.8,39.4
0.4,32
-24.6,-54
47.4,21.6
33.2,108.8
52.6,12.8
65.8,13.2
-18.2,-40.4
61.6,25.8
13.8,-61
-13.4,-176.2
36,128.2
49.4,1
48,3.4
15.8,78.2
47.4,22
52.4,10.2
-36.4,144
58,55.8
63.4,10.4
35.8,128.8
34.6,109
-34.8,150.8
40.2,29.6
59.6,16.4
66,24
0,-78.4
-21,-47.4
53.6,119.8
43.6,3.8
27.8,57.6
53,13.6
36.2,-118.8
54,9
36.8,-3
43,-96
42.8,9.2
50.8,-2.6
51.6,-5
50,5.8
35,-102
43.4,-85.4
55,10.6
53.4,-6.4
30.6,-95.2
39.2,16
43.4,-6.2
47.2,1.4
53,-7.4
-30.2,152.6
17,-97.6
63,22.2
43,9.4
-4.8,-37.8
-26.8,27.8
49.8,20.4
40.2,-78.6
52,10.4
41.6,9
47.6,22.6
16.8,-100
40.6,41.6
44.2,11.2
50,13.2
21.4,70.6
54.8,-4
27.2,79.4
51.6,21.4
-35,-55
47.2,12.8
23.6,119.6
36,-87
38.2,-1.8
44.8,-93.4
-17.4,14.4
47.4,-1.8
47.2,4.4
25.6,118
44.4,3.2
48.2,19.8
58.8,13.8
51.6,38.8
20.4,-105.4
-26.2,152.2
63,26.6
47.4,1.2
56.6,-124.6
33,-96
36.6,4.2
51.8,-176.8
41.8,8.8
-38.2,146
35.2,25.6
48.4,20.6
40,-78.2
59,24.2
48.6,1.8
49.8,9.6
45,8.2
33.2,-117.2
52.8,-1.4
38.8,-90.6
45.8,17.8
56.4,-120.8
-35.6,138.4
-38,176.8
56,36.6
32.8,-83.6
53.4,-7.2
27,78.6
19.8,-98.8
36.2,46.4
34,109
46.6,0.4
10.6,-85.2
53,8.2
-32.2,18.6
44.6,5.4
50,-55.6
55.4,74.4
53.4,50.6
27.6,74.6
34.2,126.8
18.8,73.4
39.6,116.6
39.2,-90.2
52.2,28
48,19.6
62,-7
32.8,71.6
-7,110.8
19,-99.2
30.6,-88
35,-101.4
-34.4,148.2
47.8,20.6
-24.2,30.8
55.8,-3
46.4,-96.2
48.6,14
-37,174.4
38.6,-77.4
52.4,44.4
37,-90.8
57,22
38.2,15.8
10.8,76.4
36.6,4
-29,31.8
31.4,35
60.8,25.4
40.8,-79.4
-28.8,29.4
28.6,112
-35,139.2
55.6,8.6
50.2,1.4
38.8,-6.4
48,5.4
44.8,12.2
50.6,10.6
38.4,-82
45.2,40
59,9.4
20.6,-101.2
46.8,14.2
-18.8,-54.8
56.2,12.8
-10.8,-37.6
51.6,8.6
42.4,3
46.6,-94.4
54.2,13.2
48.4,-2.2
67.8,130.4
27.2,-80.4
33.6,112.8
48,-94.6
28.6,-17.8
55.8,26.8
36,-94
20,-98.4
41.6,-0.2
47.6,3.4
50.4,8.6
37.4,-86.6
46.8,3
47.6,4
40,-4.8
52.6,30
46.8,2.8
36.8,-4.2
-23.2,150.8
52.6,10.2
50,11.2
-26.2,28.4
31.6,75
46,5
37.8,128.2
59.8,16.6
40.4,-3.6
40.2,140.8
26.4,119.2
44.2,9.8
32.2,116.4
56.4,23.6
50.6,13.4
54.4,12.6
54.4,24.8
46.8,12
6,121
47,4
48,-1
57.6,46.2
57.2,10
-22.4,-50.2
10.8,105.4
41,-104.8
46.4,24
50.2,20.2
51,0.8
44.4,7.8
52.8,5.4
40.8,-8.2
36.2,-86.6
41.6,-94
31.2,51.2
42.8,-7.2
55.6,8.8
50.6,6
57.8,12.2
51.4,-1.4
50,38.6
25.4,107.8
-43,-73.6
48.4,18.4
56.4,92.8
43.6,26.2
11.2,107.4
65.4,20.2
41.6,-83.6
26.6,114.4
-37.8,151.6
61.8,16
35.4,-97.6
39,140.4
-21.8,-41.2
43.6,5
47.4,18.8
45.4,12.6
47,-117
45.2,18.4
53,7.8
51.2,20.4
36.4,-106
37,-8.4
36.8,34.6
48,21.2
40.6,-115.6
51.4,-114.2
56.2,27.8
36.8,6.6
7,80.8
30.2,106.8
40.2,18
41.2,20.8
25.6,51.4
33,113.2
54.4,29.2
51.6,39
47.2,-114.2
55.6,-2
48.4,11.8
52,36.8
61.8,17.2
46.2,-73.4
48,15.2
47,18.6
38.2,-91
52.4,11
62.8,28.2
40.2,37.6
55,57.2
68.6,16.6
52,12.6
54.6,11.4
42.8,25.8
-13.6,-42.8
48.4,-2.8
37.4,141
55.4,-2.6
10,-84.2
47.6,5.2
-11.6,-47.8
37.2,-88
-34.8,-58.2
-37.4,147.6
30.6,-106.4
41.6,-5.4
35.6,-78.8
49.6,33.6
44.4,5.2
-29.6,27.6
39.8,-77
44.6,6.4
44.4,-72.4
54.6,-3.6
35,133.6
-26.4,27.6
14.8,121
-37.4,145.6
-32.4,117.4
63,8.4
-31,116.4
-12.4,-40.8
60.8,23.6
56.6,28.6
42.4,-9
47,16.4
-30,151.2
50.4,29.2
42.6,47.2
38,-88.4
65.6,15.8
45.2,-121.8
44.4,10.2
45.4,36.2
41.2,-73.4
42.2,11.8
55.6,23.6
11.2,122
35.2,-99.2
-37,144.2
22.6,113
41.6,25.2
35.8,103.2
37.8,-87.4
38.6,-91.2
64,27.8
32.8,-86.6
15.2,44.2
41.2,114.6
-23.8,-48.6
38.6,39.2
23.2,88.4
-27.6,-52
54.4,36.6
52.8,17
49.8,-115.8
-23.2,-64.4
59.2,25.8
-25.2,152.6
54.2,18
57.4,13.2
61,24.8
44.4,11
49.2,3.8
40.8,8.6
56.6,23.4
36.8,-82.8
53,36
35,128.8
40.8,-7.8
34.8,-99.4
38.6,-89.6
47.4,6.8
46.8,21.8
56.2,13.2
52.4,-6.8
26,91.8
45.4,11
41.2,-0.8
-27.4,150.8
49.8,6.8
39.4,-87.4
6.4,-71.8
35,33.4
59.2,14.4
22.2,112.6
26.6,50
40.8,16.6
46.6,23.8
39.4,41.6
60,17.4
48.6,21.8
35.4,-89.6
47.4,-102.4
56.4,31.6
-41.2,175
41.4,-90.4
31.6,-82
21.8,-102.4
50.4,23.2
-43.6,172
42.6,-80.4
45.6,15.6
45.8,15.8
39,-111.2
-36,144.6
-37.6,145.2
45,37.4
36,127.4
43.6,41.4
48.2,-2.8
49,5.6
52.4,-0.8
51.4,4
60,13.4
37.4,-2
35,109.8
53.2,22.8
46,3.4
51.2,24.2
31.2,-85
52.2,18.4
24.8,117.4
61,11.6
56.2,38.8
49.8,20.8
46.4,-76
52.2,10.6
60.2,18.2
-2.4,-80.2
27.4,111
44.6,-117.6
51.6,85.6
19,-96.4
60.4,25.2
56.4,21
53,9.8
48.8,19.8
14.4,121.2
44.6,18
36.8,119.8
2.8,101.4
9.4,78.4
44.4,27
29.6,-104.4
15.4,108.6
-40.2,175.4
45.4,41.6
44.8,-65
45.6,6.8
35.6,135.8
-27.4,30.8
-37.4,175.4
-16.4,-49.4
-29.4,142
42,-79.4
11.4,106.8
48.4,2.4
58,12.6
43.8,18.6
43.2,1.6
51,4.6
37.6,-81.8
60.6,16.8
60.6,15.2
40.8,-3.4
39,-8.2
16.2,103.6
40.2,-103.8
41,37.6
38.4,40.8
50.8,40.4
47.8,20.2
49.4,36.2
-41.4,175.4
43.2,-7
51.2,-114
37.2,-91.6
48.6,10
42,-86.8
18,-65.4
-8.2,-36
53.4,-2
-3.4,-40.8
-26.8,152.6
56.6,16
5.4,-54.2
47.6,10.2
6.4,2.4
48.2,3.8
54.8,-7.8
23,113.4
51,-99.6
-12.6,-38.2
57.2,28
47.6,17.8
16.2,-94.4
44,43.6
53.4,-8.6
30,-94.2
53.8,28.2
51.6,0.6
47.8,12.6
-10.4,-41.8
-15.8,-49.2
41.4,-2.8
48.6,8.6
40.8,-3.2
1.6,11.6
2.4,102.6
50,28.2
-23.8,-53.6
56.8,43.2
38.4,141.4
6.8,-73.8
44,-0.6
46.6,18.6
19.4,109.6
60.8,26.8
20.8,-105.2
47.2,-1.8
42.2,20.6
62.6,25.2
-7.6,112.6
43.6,6.2
52.6,10.4
44,28.4
11.4,-69.6
60.2,13.4
32.2,48.8
35.2,139.6
-30,-71.4
67.8,15
32.4,105.8
51.6,72.2
32.6,-97.4
55,23.8
45.4,10
47,7
-38.6,143.6
43.2,11
37,8.8
52,17.8
38,43.4
46.4,20
53.6,14
-21.4,55.4
41.6,-1
32.8,36.6
31.4,75.4
46.4,-75.6
-28.6,-66
30.4,-86.6
48.2,-0.6
46,28.8
63,21.6
37.2,-90
62.4,22.6
55.8,23.6
15.6,-61.4
17,-100.2
41.6,-8
41,-93.8
32.2,-81
-4.4,-43
53.6,11.8
45.2,25.2
32.8,-84.4
27.8,-81.4
41.6,-75.2
26.6,116.6
-22.2,-45.6
36,-86.8
70.8,24.4
51.8,19.8
64.2,23.6
-29.6,-50.8
48.8,0.2
50.4,17.2
41.8,-112
38.6,-120.8
26.6,119.8
4.8,-75
54,-0.4
51.2,22
-35,150.8
50.8,7
47.4,-0.8
17.6,121.6
36.6,-76.6
36,14.2
45.2,11
-34.8,118.2
48.4,17.6
42.6,2.6
-26.2,-53
34,-89.4
19.4,-70.8
41.4,-87
43,-77.8
51.2,23.4
54.8,83
37.6,-81.6
27.8,-97.4
40.4,16.2
-11.8,-41
45.6,-100.8
11.4,123.2
-31.2,-55.8
56.6,-4
47.4,28.8
-2.2,113.4
25.8,117.2
-35.2,147.4
51.2,7.2
37.8,16
50.6,-98.8
-41,145.2
40,-0.2
32.2,-90
39.8,-2.2
16.6,-95.8
42.6,11.6
49.2,13.2
35,111.4
39.2,-76.8
46.2,2.6
53.6,27
38,-89
50.2,-120.2
38.6,-2.2
43.8,-74.2
-33.4,149.6
50,4.8
33,-85.4
3.6,102.4
45,34.2
53.8,22.4
68.4,24.4
44.8,-123
51.2,19.2
43.4,2.2
45,-87.8
52,-101.4
29.6,-82.4
59.6,13.2
49.4,34.8
53.2,-4.6
43,125.6
10.4,121.8
50.2,-86.8
48,9.8
-19.8,-44.2
48.4,-104.4
-38.4,142.4
50.4,-3.8
-23.6,-46.2
30,-92.2
-37.2,144.8
44.8,8.4
-46.6,168.8
38.2,42
46,18.6
37.4,127.4
46.4,3.2
50.2,27
44.2,4.2
-16.6,-68.2
37.2,-80.2
45.8,-61
12,105.4
43,-82.6
46.2,132.2
22.2,102.8
27.6,-110.2
35.4,108.4
9.8,-63.2
30.8,-86.6
4.2,21
21.8,80.2
57.2,23.2
-14,136.4
51.8,-2.4
39.4,16.4
57.6,12.8
41.4,-82
4.2,101.2
42.2,-83.2
61.8,16.6
40.4,-90.4
46.4,27.2
27.2,118.6
31,118.4
48.2,9.8
41.2,26.2
50.8,3.2
-22.4,-54.6
45.8,28.6
40,-8.6
54.2,77.6
16.8,102.8
41,37.8
7,-74.6
48.2,22
55,60.4
39.4,42
50.6,36.6
63.2,22.2
-34.2,145.8
37.6,46.8
40,43.2
-14,-39.2
31.6,-8.2
42,25.4
59.4,16.2
34.2,113.6
47,17.8
14,121
54.2,22.6
54.8,85.8
51.4,16.8
46.2,20.4
36.8,-86
35.6,-79.8
42.2,8.6
39.2,-86
61.8,23
29.8,-95.2
32,-95.6
40.6,-112.8
29.6,52.4
45,20.2
26.4,-81.8
61.4,26.8
44.4,9.2
52.4,-125.8
47.6,8.6
50.4,21
-43.4,-65.6
58.6,14
53.2,-7.4
59.6,5.4
47.8,41.6
36.8,11
62.6,23
43.4,1.6
54.2,52
19,110
31,-92.2
44.2,0.8
59.2,163
43.2,17
49.4,12.4
13.8,121.2
48.4,25.2
40.2,33.4
8.2,4.4
14,108.8
-6.8,107
59.2,37.6
34,133
46.4,-1.4
51.4,8.8
-21.2,55.2
-36.2,174
51.4,-3.8
47,26.4
41.2,-4.6
50.4,22.4
56.2,-3.2
-32.2,115.8
53.2,8.8
30.8,30.4
-34.6,150.8
43.4,-83.8
-31.2,150.6
48.2,0.2
59,17.6
44.6,-92.8
-3.8,-38.8
60,15.4
5.6,-4.2
-31.4,-66.6
39.4,8.4
45.8,18
21,83
55,67.8
47.4,22.8
55,9.4
39.2,-84.2
60.8,21.4
41.8,25
47.4,-111.6
39.6,-75.8
19.8,-71.6
44,7.8
57,23.2
55.2,9
-7,110.2
47.8,-0.4
48.8,17.2
57,48
51.4,6.8
53,-3.8
41,-112
-11.2,-76
55.8,11.6
45,44.6
53.6,16
-34.8,143
18.4,-72.6
11.4,107.8
57.8,11.8
47,-79.4
21.4,73
43,-94.4
49,10.8
64.8,177.4
27.4,-80.4
44.6,19
-7.6,111.8
38.4,-80.6
10,-84.6
62.4,6
53.4,9.6
42.6,27
49.6,21.4
47.6,-65.2
57.2,13.4
-24.8,-53.4
44.2,1.2
61.8,16.2
-25.8,-59.2
65.8,19.8
36.4,-78
10.2,-68.4
55.8,37.2
44.6,3.2
42,-70.2
21.6,74.2
40.4,8.8
56.6,-3.4
-33.8,-60.2
24.6,98.8
19.6,110
31,104.2
53.6,12.2
47.8,21.2
